zone,inclination,orientation,irradiance
6,31,120,660
6,31,125,644
6,31,130,629
6,31,135,615
6,31,140,602
6,31,145,591
6,31,150,581
6,31,155,572
6,31,160,565
6,31,165,560
6,31,170,556
6,31,175,554
6,32,0,932
6,32,5,931
6,32,10,930
6,32,15,926
6,32,20,922
6,32,25,916
6,32,30,910
6,32,35,902
6,32,40,892
6,32,45,882
6,32,50,871
6,32,55,859
6,32,60,846
6,32,65,833
6,32,70,818
6,32,75,803
6,32,80,788
6,32,85,772
6,32,90,756
6,32,95,739
6,32,100,722
6,32,105,705
6,32,110,688
6,32,115,672
6,32,120,655
6,32,125,639
6,32,130,624
6,32,135,610
6,32,140,596
6,32,145,584
6,32,150,574
6,32,155,565
6,32,160,558
6,32,165,552
6,32,170,549
6,32,175,546
6,33,0,933
6,33,5,933
6,33,10,931
6,33,15,928
6,33,20,923
6,33,25,917
6,33,30,910
6,33,35,902
6,33,40,893
6,33,45,883
6,33,50,871
6,33,55,859
6,33,60,846
6,33,65,832
6,33,70,817
6,33,75,802
6,33,80,786
6,33,85,770
6,33,90,753
6,33,95,736
6,33,100,719
6,33,105,702
6,33,110,685
6,33,115,668
6,33,120,651
6,33,125,635
6,33,130,619
6,33,135,604
6,33,140,590
6,33,145,578
6,33,150,568
6,33,155,558
6,33,160,551
6,33,165,545
6,33,170,541
6,33,175,538
6,34,0,935
6,34,5,934
6,34,10,932
6,34,15,929
6,34,20,924
6,34,25,918
6,34,30,911
6,34,35,903
6,34,40,893
6,34,45,883
6,34,50,871
6,34,55,859
6,34,60,845
6,34,65,831
6,34,70,816
6,34,75,801
6,34,80,785
6,34,85,768
6,34,90,751
6,34,95,734
6,34,100,716
6,34,105,699
6,34,110,681
6,34,115,664
6,34,120,647
6,34,125,630
6,34,130,614
6,34,135,599
6,34,140,585
6,34,145,572
6,34,150,561
6,34,155,552
6,34,160,544
6,34,165,538
6,34,170,534
6,34,175,531
6,35,0,935
6,35,5,935
6,35,10,933
6,35,15,929
6,35,20,925
6,35,25,919
6,35,30,912
6,35,35,903
6,35,40,894
6,35,45,883
6,35,50,871
6,35,55,858
6,35,60,845
6,35,65,830
6,35,70,815
6,35,75,799
6,35,80,783
6,35,85,766
6,35,90,749
6,35,95,731
6,35,100,714
6,35,105,696
6,35,110,678
6,35,115,660
6,35,120,643
6,35,125,626
6,35,130,609
6,35,135,594
6,35,140,579
6,35,145,566
6,35,150,555
6,35,155,545
6,35,160,537
6,35,165,531
6,35,170,526
6,35,175,523
6,36,0,936
6,36,5,935
6,36,10,933
6,36,15,930
6,36,20,925
6,36,25,919
6,36,30,912
6,36,35,903
6,36,40,894
6,36,45,883
6,36,50,871
6,36,55,858
6,36,60,844
6,36,65,829
6,36,70,814
6,36,75,798
6,36,80,781
6,36,85,764
6,36,90,746
6,36,95,728
6,36,100,711
6,36,105,692
6,36,110,674
6,36,115,656
6,36,120,638
6,36,125,621
6,36,130,605
6,36,135,589
6,36,140,574
6,36,145,560
6,36,150,548
6,36,155,538
6,36,160,530
6,36,165,524
6,36,170,519
6,36,175,516
6,37,0,937
6,37,5,936
6,37,10,934
6,37,15,930
6,37,20,926
6,37,25,919
6,37,30,912
6,37,35,903
6,37,40,893
6,37,45,882
6,37,50,870
6,37,55,857
6,37,60,843
6,37,65,828
6,37,70,812
6,37,75,796
6,37,80,779
6,37,85,762
6,37,90,744
6,37,95,726
6,37,100,707
6,37,105,689
6,37,110,671
6,37,115,652
6,37,120,634
6,37,125,617
6,37,130,600
6,37,135,583
6,37,140,568
6,37,145,554
6,37,150,542
6,37,155,532
6,37,160,523
6,37,165,517
6,37,170,512
6,37,175,509
6,38,0,937
6,38,5,936
6,38,10,934
6,38,15,931
6,38,20,926
6,38,25,919
6,38,30,912
6,38,35,903
6,38,40,893
6,38,45,882
6,38,50,869
6,38,55,856
6,38,60,842
6,38,65,826
6,38,70,811
6,38,75,794
6,38,80,777
6,38,85,759
6,38,90,741
6,38,95,723
6,38,100,704
6,38,105,685
6,38,110,667
6,38,115,648
6,38,120,630
6,38,125,612
6,38,130,595
6,38,135,578
6,38,140,562
6,38,145,548
6,38,150,536
6,38,155,525
6,38,160,517
6,38,165,510
6,38,170,505
6,38,175,502
6,39,0,937
6,39,5,936
6,39,10,934
6,39,15,931
6,39,20,926
6,39,25,919
6,39,30,912
6,39,35,903
6,39,40,892
6,39,45,881
6,39,50,868
6,39,55,855
6,39,60,840
6,39,65,825
6,39,70,809
6,39,75,792
6,39,80,775
6,39,85,757
6,39,90,738
6,39,95,720
6,39,100,701
6,39,105,682
6,39,110,663
6,39,115,644
6,39,120,626
6,39,125,607
6,39,130,590
6,39,135,573
6,39,140,557
6,39,145,542
6,39,150,530
6,39,155,519
6,39,160,510
6,39,165,503
6,39,170,498
6,39,175,495
6,40,0,937
6,40,5,936
6,40,10,934
6,40,15,930
6,40,20,925
6,40,25,919
6,40,30,911
6,40,35,902
6,40,40,892
6,40,45,880
6,40,50,867
6,40,55,854
6,40,60,839
6,40,65,823
6,40,70,807
6,40,75,790
6,40,80,772
6,40,85,754
6,40,90,736
6,40,95,717
6,40,100,697
6,40,105,678
6,40,110,659
6,40,115,640
6,40,120,621
6,40,125,603
6,40,130,585
6,40,135,568
6,40,140,552
6,40,145,536
6,40,150,523
6,40,155,512
6,40,160,503
6,40,165,496
6,40,170,491
6,40,175,488
6,41,0,936
6,41,5,936
6,41,10,933
6,41,15,930
6,41,20,925
6,41,25,918
6,41,30,911
6,41,35,901
6,41,40,891
6,41,45,879
6,41,50,866
6,41,55,852
6,41,60,837
6,41,65,821
6,41,70,805
6,41,75,788
6,41,80,770
6,41,85,751
6,41,90,733
6,41,95,713
6,41,100,694
6,41,105,675
6,41,110,655
6,41,115,636
6,41,120,617
6,41,125,598
6,41,130,580
6,41,135,563
6,41,140,546
6,41,145,531
6,41,150,517
6,41,155,506
6,41,160,496
6,41,165,489
6,41,170,484
6,41,175,481
6,42,0,936
6,42,5,935
6,42,10,933
6,42,15,929
6,42,20,924
6,42,25,918
6,42,30,910
6,42,35,900
6,42,40,890
6,42,45,878
6,42,50,865
6,42,55,851
6,42,60,835
6,42,65,819
6,42,70,803
6,42,75,785
6,42,80,767
6,42,85,749
6,42,90,730
6,42,95,710
6,42,100,691
6,42,105,671
6,42,110,651
6,42,115,632
6,42,120,612
6,42,125,594
6,42,130,575
6,42,135,558
6,42,140,541
6,42,145,525
6,42,150,511
6,42,155,499
6,42,160,490
6,42,165,482
6,42,170,477
6,42,175,474
6,43,0,935
6,43,5,934
6,43,10,932
6,43,15,928
6,43,20,923
6,43,25,917
6,43,30,909
6,43,35,899
6,43,40,888
6,43,45,876
6,43,50,863
6,43,55,849
6,43,60,833
6,43,65,817
6,43,70,800
6,43,75,783
6,43,80,764
6,43,85,746
6,43,90,726
6,43,95,707
6,43,100,687
6,43,105,667
6,43,110,647
6,43,115,627
6,43,120,608
6,43,125,589
6,43,130,570
6,43,135,553
6,43,140,535
6,43,145,519
6,43,150,505
6,43,155,493
6,43,160,483
6,43,165,475
6,43,170,470
6,43,175,467
6,44,0,934
6,44,5,933
6,44,10,931
6,44,15,927
6,44,20,922
6,44,25,915
6,44,30,907
6,44,35,898
6,44,40,887
6,44,45,875
6,44,50,861
6,44,55,847
6,44,60,831
6,44,65,815
6,44,70,798
6,44,75,780
6,44,80,761
6,44,85,742
6,44,90,723
6,44,95,703
6,44,100,683
6,44,105,663
6,44,110,643
6,44,115,623
6,44,120,603
6,44,125,584
6,44,130,565
6,44,135,547
6,44,140,530
6,44,145,514
6,44,150,499
6,44,155,487
6,44,160,477
6,44,165,469
6,44,170,463
6,44,175,460
6,45,0,933
6,45,5,932
6,45,10,930
6,45,15,926
6,45,20,921
6,45,25,914
6,45,30,906
6,45,35,896
6,45,40,885
6,45,45,873
6,45,50,859
6,45,55,845
6,45,60,829
6,45,65,813
6,45,70,795
6,45,75,777
6,45,80,759
6,45,85,739
6,45,90,720
6,45,95,700
6,45,100,680
6,45,105,659
6,45,110,639
6,45,115,619
6,45,120,599
6,45,125,579
6,45,130,561
6,45,135,542
6,45,140,525
6,45,145,508
6,45,150,493
6,45,155,481
6,45,160,470
6,45,165,462
6,45,170,456
6,45,175,453
6,46,0,931
6,46,5,931
6,46,10,928
6,46,15,924
6,46,20,919
6,46,25,912
6,46,30,904
6,46,35,894
6,46,40,883
6,46,45,871
6,46,50,857
6,46,55,842
6,46,60,827
6,46,65,810
6,46,70,792
6,46,75,774
6,46,80,755
6,46,85,736
6,46,90,716
6,46,95,696
6,46,100,676
6,46,105,655
6,46,110,635
6,46,115,614
6,46,120,594
6,46,125,575
6,46,130,556
6,46,135,537
6,46,140,520
6,46,145,503
6,46,150,488
6,46,155,475
6,46,160,464
6,46,165,456
6,46,170,450
6,46,175,446
6,47,0,930
6,47,5,929
6,47,10,927
6,47,15,923
6,47,20,917
6,47,25,911
6,47,30,902
6,47,35,892
6,47,40,881
6,47,45,869
6,47,50,855
6,47,55,840
6,47,60,824
6,47,65,807
6,47,70,790
6,47,75,771
6,47,80,752
6,47,85,733
6,47,90,713
6,47,95,692
6,47,100,672
6,47,105,651
6,47,110,630
6,47,115,610
6,47,120,590
6,47,125,570
6,47,130,551
6,47,135,532
6,47,140,514
6,47,145,498
6,47,150,482
6,47,155,469
6,47,160,458
6,47,165,449
6,47,170,443
6,47,175,439
6,48,0,928
6,48,5,927
6,48,10,925
6,48,15,921
6,48,20,915
6,48,25,909
6,48,30,900
6,48,35,890
6,48,40,879
6,48,45,866
6,48,50,852
6,48,55,837
6,48,60,821
6,48,65,804
6,48,70,787
6,48,75,768
6,48,80,749
6,48,85,729
6,48,90,709
6,48,95,688
6,48,100,668
6,48,105,647
6,48,110,626
6,48,115,605
6,48,120,585
6,48,125,565
6,48,130,546
6,48,135,527
6,48,140,509
6,48,145,492
6,48,150,476
6,48,155,463
6,48,160,452
6,48,165,443
6,48,170,437
6,48,175,433
6,49,0,926
6,49,5,925
6,49,10,923
6,49,15,919
6,49,20,913
6,49,25,906
6,49,30,898
6,49,35,888
6,49,40,876
6,49,45,864
6,49,50,850
6,49,55,834
6,49,60,818
6,49,65,801
6,49,70,783
6,49,75,765
6,49,80,745
6,49,85,725
6,49,90,705
6,49,95,684
6,49,100,664
6,49,105,643
6,49,110,622
6,49,115,601
6,49,120,580
6,49,125,560
6,49,130,541
6,49,135,522
6,49,140,504
6,49,145,487
6,49,150,471
6,49,155,457
6,49,160,445
6,49,165,437
6,49,170,430
6,49,175,426
6,50,0,923
6,50,5,923
6,50,10,920
6,50,15,916
6,50,20,911
6,50,25,904
6,50,30,895
6,50,35,885
6,50,40,874
6,50,45,861
6,50,50,847
6,50,55,832
6,50,60,815
6,50,65,798
6,50,70,780
6,50,75,761
6,50,80,742
6,50,85,722
6,50,90,701
6,50,95,680
6,50,100,659
6,50,105,638
6,50,110,617
6,50,115,596
6,50,120,575
6,50,125,555
6,50,130,536
6,50,135,517
6,50,140,499
6,50,145,481
6,50,150,465
6,50,155,451
6,50,160,439
6,50,165,430
6,50,170,424
6,50,175,420
6,51,0,921
6,51,5,920
6,51,10,918
6,51,15,914
6,51,20,908
6,51,25,901
6,51,30,893
6,51,35,883
6,51,40,871
6,51,45,858
6,51,50,844
6,51,55,828
6,51,60,812
6,51,65,795
6,51,70,776
6,51,75,758
6,51,80,738
6,51,85,718
6,51,90,697
6,51,95,676
6,51,100,655
6,51,105,634
6,51,110,612
6,51,115,591
6,51,120,571
6,51,125,550
6,51,130,531
6,51,135,512
6,51,140,493
6,51,145,476
6,51,150,460
6,51,155,445
6,51,160,433
6,51,165,424
6,51,170,418
6,51,175,413
6,52,0,918
6,52,5,917
6,52,10,915
6,52,15,911
6,52,20,905
6,52,25,898
6,52,30,890
6,52,35,880
6,52,40,868
6,52,45,855
6,52,50,841
6,52,55,825
6,52,60,809
6,52,65,791
6,52,70,773
6,52,75,754
6,52,80,734
6,52,85,714
6,52,90,693
6,52,95,672
6,52,100,651
6,52,105,629
6,52,110,608
6,52,115,587
6,52,120,566
6,52,125,545
6,52,130,525
6,52,135,506
6,52,140,488
6,52,145,471
6,52,150,454
6,52,155,440
6,52,160,428
6,52,165,418
6,52,170,411
6,52,175,407
6,53,0,915
6,53,5,914
6,53,10,912
6,53,15,908
6,53,20,903
6,53,25,895
6,53,30,887
6,53,35,876
6,53,40,865
6,53,45,852
6,53,50,837
6,53,55,822
6,53,60,805
6,53,65,787
6,53,70,769
6,53,75,750
6,53,80,730
6,53,85,710
6,53,90,689
6,53,95,668
6,53,100,646
6,53,105,625
6,53,110,603
6,53,115,582
6,53,120,561
6,53,125,540
6,53,130,520
6,53,135,501
6,53,140,483
6,53,145,465
6,53,150,449
6,53,155,434
6,53,160,422
6,53,165,412
6,53,170,405
6,53,175,401
6,54,0,912
6,54,5,911
6,54,10,909
6,54,15,905
6,54,20,899
6,54,25,892
6,54,30,883
6,54,35,873
6,54,40,861
6,54,45,848
6,54,50,834
6,54,55,818
6,54,60,801
6,54,65,784
6,54,70,765
6,54,75,746
6,54,80,726
6,54,85,705
6,54,90,684
6,54,95,663
6,54,100,642
6,54,105,620
6,54,110,598
6,54,115,577
6,54,120,556
6,54,125,535
6,54,130,515
6,54,135,496
6,54,140,478
6,54,145,460
6,54,150,444
6,54,155,429
6,54,160,416
6,54,165,406
6,54,170,399
6,54,175,395
6,55,0,909
6,55,5,908
6,55,10,906
6,55,15,902
6,55,20,896
6,55,25,889
6,55,30,880
6,55,35,870
6,55,40,858
6,55,45,844
6,55,50,830
6,55,55,814
6,55,60,797
6,55,65,780
6,55,70,761
6,55,75,742
6,55,80,722
6,55,85,701
6,55,90,680
6,55,95,659
6,55,100,637
6,55,105,615
6,55,110,594
6,55,115,572
6,55,120,551
6,55,125,530
6,55,130,510
6,55,135,491
6,55,140,472
6,55,145,455
6,55,150,438
6,55,155,423
6,55,160,411
6,55,165,401
6,55,170,394
6,55,175,389
6,56,0,905
6,56,5,904
6,56,10,902
6,56,15,898
6,56,20,892
6,56,25,885
6,56,30,876
6,56,35,866
6,56,40,854
6,56,45,841
6,56,50,826
6,56,55,810
6,56,60,793
6,56,65,776
6,56,70,757
6,56,75,738
6,56,80,717
6,56,85,697
6,56,90,675
6,56,95,654
6,56,100,632
6,56,105,610
6,56,110,589
6,56,115,567
6,56,120,546
6,56,125,525
6,56,130,505
6,56,135,486
6,56,140,467
6,56,145,449
6,56,150,433
6,56,155,418
6,56,160,405
6,56,165,395
6,56,170,388
6,56,175,383
6,57,0,901
6,57,5,901
6,57,10,898
6,57,15,894
6,57,20,888
6,57,25,881
6,57,30,872
6,57,35,862
6,57,40,850
6,57,45,837
6,57,50,822
6,57,55,806
6,57,60,789
6,57,65,771
6,57,70,753
6,57,75,733
6,57,80,713
6,57,85,692
6,57,90,671
6,57,95,649
6,57,100,627
6,57,105,606
6,57,110,584
6,57,115,562
6,57,120,541
6,57,125,520
6,57,130,500
6,57,135,480
6,57,140,462
6,57,145,444
6,57,150,428
6,57,155,413
6,57,160,400
6,57,165,389
6,57,170,382
6,57,175,378
6,58,0,897
6,58,5,897
6,58,10,894
6,58,15,890
6,58,20,884
6,58,25,877
6,58,30,868
6,58,35,858
6,58,40,846
6,58,45,832
6,58,50,818
6,58,55,802
6,58,60,785
6,58,65,767
6,58,70,748
6,58,75,728
6,58,80,708
6,58,85,687
6,58,90,666
6,58,95,644
6,58,100,623
6,58,105,600
6,58,110,579
6,58,115,557
6,58,120,536
6,58,125,515
6,58,130,495
6,58,135,475
6,58,140,456
6,58,145,439
6,58,150,422
6,58,155,407
6,58,160,394
6,58,165,384
6,58,170,376
6,58,175,372
6,59,0,893
6,59,5,892
6,59,10,890
6,59,15,886
6,59,20,880
6,59,25,873
6,59,30,864
6,59,35,854
6,59,40,842
6,59,45,828
6,59,50,813
6,59,55,797
6,59,60,780
6,59,65,762
6,59,70,744
6,59,75,724
6,59,80,703
6,59,85,683
6,59,90,661
6,59,95,639
6,59,100,618
6,59,105,595
6,59,110,573
6,59,115,552
6,59,120,530
6,59,125,510
6,59,130,489
6,59,135,470
6,59,140,451
6,59,145,434
6,59,150,417
6,59,155,402
6,59,160,389
6,59,165,378
6,59,170,371
6,59,175,366
6,60,0,889
6,60,5,888
6,60,10,886
6,60,15,882
6,60,20,876
6,60,25,869
6,60,30,860
6,60,35,849
6,60,40,837
6,60,45,824
6,60,50,809
6,60,55,793
6,60,60,776
6,60,65,758
6,60,70,739
6,60,75,719
6,60,80,699
6,60,85,678
6,60,90,656
6,60,95,634
6,60,100,612
6,60,105,590
6,60,110,568
6,60,115,547
6,60,120,525
6,60,125,504
6,60,130,484
6,60,135,465
6,60,140,446
6,60,145,428
6,60,150,412
6,60,155,397
6,60,160,384
6,60,165,373
6,60,170,365
6,60,175,361
6,61,0,884
6,61,5,883
6,61,10,881
6,61,15,877
6,61,20,871
6,61,25,864
6,61,30,855
6,61,35,845
6,61,40,833
6,61,45,819
6,61,50,804
6,61,55,788
6,61,60,771
6,61,65,753
6,61,70,734
6,61,75,714
6,61,80,694
6,61,85,673
6,61,90,651
6,61,95,629
6,61,100,607
6,61,105,585
6,61,110,563
6,61,115,541
6,61,120,520
6,61,125,499
6,61,130,479
6,61,135,459
6,61,140,441
6,61,145,423
6,61,150,407
6,61,155,392
6,61,160,378
6,61,165,368
6,61,170,360
6,61,175,355
6,62,0,879
6,62,5,878
6,62,10,876
6,62,15,872
6,62,20,866
6,62,25,859
6,62,30,850
6,62,35,840
6,62,40,828
6,62,45,814
6,62,50,799
6,62,55,783
6,62,60,766
6,62,65,748
6,62,70,729
6,62,75,709
6,62,80,689
6,62,85,668
6,62,90,646
6,62,95,624
6,62,100,602
6,62,105,580
6,62,110,558
6,62,115,536
6,62,120,515
6,62,125,494
6,62,130,473
6,62,135,454
6,62,140,435
6,62,145,418
6,62,150,401
6,62,155,386
6,62,160,373
6,62,165,362
6,62,170,355
6,62,175,350
6,63,0,874
6,63,5,873
6,63,10,871
6,63,15,867
6,63,20,861
6,63,25,854
6,63,30,845
6,63,35,835
6,63,40,823
6,63,45,809
6,63,50,794
6,63,55,778
6,63,60,761
6,63,65,743
6,63,70,724
6,63,75,704
6,63,80,683
6,63,85,662
6,63,90,641
6,63,95,619
6,63,100,597
6,63,105,575
6,63,110,553
6,63,115,531
6,63,120,509
6,63,125,488
6,63,130,468
6,63,135,449
6,63,140,430
6,63,145,412
6,63,150,396
6,63,155,381
6,63,160,368
6,63,165,357
6,63,170,349
6,63,175,345
6,64,0,869
6,64,5,868
6,64,10,866
6,64,15,862
6,64,20,856
6,64,25,849
6,64,30,840
6,64,35,829
6,64,40,817
6,64,45,804
6,64,50,789
6,64,55,773
6,64,60,756
6,64,65,738
6,64,70,718
6,64,75,699
6,64,80,678
6,64,85,657
6,64,90,635
6,64,95,614
6,64,100,591
6,64,105,569
6,64,110,547
6,64,115,525
6,64,120,504
6,64,125,483
6,64,130,463
6,64,135,443
6,64,140,425
6,64,145,407
6,64,150,391
6,64,155,376
6,64,160,363
6,64,165,352
6,64,170,344
6,64,175,340
6,65,0,864
6,65,5,863
6,65,10,860
6,65,15,856
6,65,20,851
6,65,25,843
6,65,30,835
6,65,35,824
6,65,40,812
6,65,45,798
6,65,50,783
6,65,55,767
6,65,60,750
6,65,65,732
6,65,70,713
6,65,75,693
6,65,80,673
6,65,85,652
6,65,90,630
6,65,95,608
6,65,100,586
6,65,105,564
6,65,110,542
6,65,115,520
6,65,120,499
6,65,125,477
6,65,130,457
6,65,135,438
6,65,140,420
6,65,145,402
6,65,150,386
6,65,155,371
6,65,160,358
6,65,165,347
6,65,170,339
6,65,175,335
6,66,0,858
6,66,5,857
6,66,10,855
6,66,15,851
6,66,20,845
6,66,25,838
6,66,30,829
6,66,35,819
6,66,40,807
6,66,45,793
6,66,50,778
6,66,55,762
6,66,60,745
6,66,65,727
6,66,70,708
6,66,75,688
6,66,80,667
6,66,85,646
6,66,90,624
6,66,95,603
6,66,100,580
6,66,105,558
6,66,110,536
6,66,115,514
6,66,120,493
6,66,125,472
6,66,130,452
6,66,135,433
6,66,140,414
6,66,145,397
6,66,150,381
6,66,155,366
6,66,160,353
6,66,165,342
6,66,170,335
6,66,175,330
6,67,0,852
6,67,5,851
6,67,10,849
6,67,15,845
6,67,20,839
6,67,25,832
6,67,30,823
6,67,35,813
6,67,40,801
6,67,45,787
6,67,50,772
6,67,55,756
6,67,60,739
6,67,65,721
6,67,70,702
6,67,75,682
6,67,80,661
6,67,85,640
6,67,90,619
6,67,95,597
6,67,100,575
6,67,105,553
6,67,110,531
6,67,115,509
6,67,120,487
6,67,125,467
6,67,130,447
6,67,135,427
6,67,140,409
6,67,145,391
6,67,150,375
6,67,155,361
6,67,160,348
6,67,165,337
6,67,170,330
6,67,175,325
6,68,0,846
6,68,5,845
6,68,10,843
6,68,15,839
6,68,20,833
6,68,25,826
6,68,30,817
6,68,35,807
6,68,40,795
6,68,45,781
6,68,50,767
6,68,55,751
6,68,60,733
6,68,65,715
6,68,70,696
6,68,75,676
6,68,80,656
6,68,85,635
6,68,90,613
6,68,95,591
6,68,100,569
6,68,105,547
6,68,110,525
6,68,115,503
6,68,120,482
6,68,125,461
6,68,130,441
6,68,135,422
6,68,140,404
6,68,145,386
6,68,150,370
6,68,155,356
6,68,160,343
6,68,165,333
6,68,170,325
6,68,175,320
6,69,0,840
6,69,5,839
6,69,10,837
6,69,15,833
6,69,20,827
6,69,25,820
6,69,30,811
6,69,35,801
6,69,40,789
6,69,45,775
6,69,50,760
6,69,55,744
6,69,60,728
6,69,65,709
6,69,70,690
6,69,75,670
6,69,80,650
6,69,85,629
6,69,90,607
6,69,95,586
6,69,100,564
6,69,105,541
6,69,110,519
6,69,115,498
6,69,120,477
6,69,125,456
6,69,130,436
6,69,135,417
6,69,140,398
6,69,145,381
6,69,150,365
6,69,155,351
6,69,160,338
6,69,165,328
6,69,170,320
6,69,175,315
6,70,0,833
6,70,5,833
6,70,10,830
6,70,15,826
6,70,20,821
6,70,25,814
6,70,30,805
6,70,35,795
6,70,40,783
6,70,45,769
6,70,50,754
6,70,55,738
6,70,60,721
6,70,65,703
6,70,70,684
6,70,75,664
6,70,80,644
6,70,85,623
6,70,90,602
6,70,95,580
6,70,100,558
6,70,105,536
6,70,110,514
6,70,115,492
6,70,120,471
6,70,125,450
6,70,130,431
6,70,135,411
6,70,140,393
6,70,145,376
6,70,150,360
6,70,155,346
6,70,160,333
6,70,165,323
6,70,170,315
6,70,175,310
6,71,0,827
6,71,5,826
6,71,10,824
6,71,15,820
6,71,20,814
6,71,25,807
6,71,30,799
6,71,35,788
6,71,40,776
6,71,45,763
6,71,50,748
6,71,55,732
6,71,60,715
6,71,65,697
6,71,70,678
6,71,75,658
6,71,80,638
6,71,85,617
6,71,90,596
6,71,95,574
6,71,100,552
6,71,105,530
6,71,110,508
6,71,115,486
6,71,120,465
6,71,125,444
6,71,130,425
6,71,135,406
6,71,140,388
6,71,145,371
6,71,150,355
6,71,155,341
6,71,160,329
6,71,165,318
6,71,170,311
6,71,175,306
6,72,0,820
6,72,5,819
6,72,10,817
6,72,15,813
6,72,20,808
6,72,25,801
6,72,30,792
6,72,35,782
6,72,40,770
6,72,45,756
6,72,50,742
6,72,55,726
6,72,60,709
6,72,65,691
6,72,70,672
6,72,75,652
6,72,80,632
6,72,85,611
6,72,90,590
6,72,95,568
6,72,100,546
6,72,105,524
6,72,110,502
6,72,115,481
6,72,120,460
6,72,125,439
6,72,130,419
6,72,135,400
6,72,140,383
6,72,145,366
6,72,150,350
6,72,155,336
6,72,160,323
6,72,165,314
6,72,170,306
6,72,175,301
6,73,0,813
6,73,5,812
6,73,10,810
6,73,15,806
6,73,20,801
6,73,25,794
6,73,30,785
6,73,35,775
6,73,40,763
6,73,45,750
6,73,50,735
6,73,55,719
6,73,60,702
6,73,65,684
6,73,70,665
6,73,75,646
6,73,80,626
6,73,85,605
6,73,90,583
6,73,95,562
6,73,100,540
6,73,105,518
6,73,110,496
6,73,115,475
6,73,120,454
6,73,125,434
6,73,130,414
6,73,135,395
6,73,140,377
6,73,145,360
6,73,150,345
6,73,155,331
6,73,160,319
6,73,165,309
6,73,170,301
6,73,175,297
6,74,0,806
6,74,5,805
6,74,10,803
6,74,15,799
6,74,20,794
6,74,25,787
6,74,30,778
6,74,35,768
6,74,40,756
6,74,45,743
6,74,50,728
6,74,55,712
6,74,60,696
6,74,65,678
6,74,70,659
6,74,75,639
6,74,80,619
6,74,85,599
6,74,90,577
6,74,95,556
6,74,100,534
6,74,105,512
6,74,110,491
6,74,115,469
6,74,120,448
6,74,125,428
6,74,130,408
6,74,135,390
6,74,140,372
6,74,145,355
6,74,150,340
6,74,155,326
6,74,160,314
6,74,165,304
6,74,170,296
6,74,175,292
6,75,0,798
6,75,5,798
6,75,10,795
6,75,15,792
6,75,20,786
6,75,25,779
6,75,30,771
6,75,35,761
6,75,40,749
6,75,45,736
6,75,50,721
6,75,55,706
6,75,60,689
6,75,65,671
6,75,70,653
6,75,75,633
6,75,80,613
6,75,85,592
6,75,90,571
6,75,95,550
6,75,100,528
6,75,105,506
6,75,110,485
6,75,115,463
6,75,120,442
6,75,125,422
6,75,130,403
6,75,135,384
6,75,140,367
6,75,145,350
6,75,150,335
6,75,155,321
6,75,160,309
6,75,165,299
6,75,170,292
6,75,175,288
6,76,0,791
6,76,5,790
6,76,10,788
6,76,15,784
6,76,20,779
6,76,25,772
6,76,30,764
6,76,35,754
6,76,40,742
6,76,45,729
6,76,50,714
6,76,55,699
6,76,60,682
6,76,65,664
6,76,70,645
6,76,75,627
6,76,80,606
6,76,85,586
6,76,90,565
6,76,95,543
6,76,100,522
6,76,105,500
6,76,110,479
6,76,115,458
6,76,120,437
6,76,125,417
6,76,130,397
6,76,135,379
6,76,140,362
6,76,145,345
6,76,150,330
6,76,155,316
6,76,160,304
6,76,165,294
6,76,170,287
6,76,175,283
6,77,0,783
6,77,5,782
6,77,10,780
6,77,15,777
6,77,20,771
6,77,25,765
6,77,30,756
6,77,35,746
6,77,40,734
6,77,45,722
6,77,50,707
6,77,55,692
6,77,60,675
6,77,65,657
6,77,70,639
6,77,75,619
6,77,80,600
6,77,85,579
6,77,90,558
6,77,95,537
6,77,100,516
6,77,105,494
6,77,110,473
6,77,115,452
6,77,120,431
6,77,125,411
6,77,130,392
6,77,135,374
6,77,140,356
6,77,145,340
6,77,150,325
6,77,155,311
6,77,160,300
6,77,165,290
6,77,170,283
6,77,175,278
6,78,0,775
6,78,5,774
6,78,10,772
6,78,15,769
6,78,20,763
6,78,25,757
6,78,30,748
6,78,35,738
6,78,40,727
6,78,45,714
6,78,50,700
6,78,55,685
6,78,60,668
6,78,65,651
6,78,70,632
6,78,75,613
6,78,80,593
6,78,85,573
6,78,90,552
6,78,95,531
6,78,100,510
6,78,105,488
6,78,110,467
6,78,115,446
6,78,120,425
6,78,125,405
6,78,130,386
6,78,135,368
6,78,140,351
6,78,145,335
6,78,150,320
6,78,155,307
6,78,160,295
6,78,165,286
6,78,170,278
6,78,175,274
6,79,0,767
6,79,5,766
6,79,10,764
6,79,15,761
6,79,20,756
6,79,25,749
6,79,30,741
6,79,35,731
6,79,40,720
6,79,45,707
6,79,50,693
6,79,55,677
6,79,60,661
6,79,65,643
6,79,70,625
6,79,75,606
6,79,80,586
6,79,85,566
6,79,90,545
6,79,95,524
6,79,100,503
6,79,105,482
6,79,110,461
6,79,115,440
6,79,120,420
6,79,125,400
6,79,130,381
6,79,135,363
6,79,140,346
6,79,145,330
6,79,150,315
6,79,155,302
6,79,160,290
6,79,165,281
6,79,170,274
6,79,175,270
6,80,0,759
6,80,5,758
6,80,10,756
6,80,15,752
6,80,20,747
6,80,25,741
6,80,30,733
6,80,35,723
